subjectID,block,trial,trialLen,RTTime,trialTime,trialScore
GG01,1,1,3.377165899811799,nan,3.2249414920806885,5
GG01,1,2,4.5855020222745,nan,4.032837629318237,5
GG01,1,3,4.513925077658956,0.4601726531982422,3.2442290782928467,5
GG01,1,4,4.428219916133521,0.5005779266357422,3.6579089164733887,5
