subjectID,block,trial,trialLen,RTTime,trialTime,trialScore
gg01,1,1,3.377165899811799,1.3320491313934326,3.3783819675445557,4
gg01,1,2,3.548189994584784,1.2152252197265625,3.231672763824463,5
gg01,1,3,4.788549322285578,0.15193891525268555,2.2218120098114014,5
